date,precipitation,temp_max,temp_min,wind,,
2022-02-21,0,24.484268,7.052305,19.134262,,
2022-02-22,0,26.075016,6.0063868,17.673029,,
2022-02-23,0,25.391222,10.424418,24.063513,,
2022-02-24,0,24.852123,6.9971333,17.283749,,
2022-02-25,0,25.075443,7.885207,24.482647,,
2022-02-26,0,25.045452,7.627453,20.767975,,
2022-02-27,0,22.640865,7.329693,25.2924,,
2022-02-28,0,21.170238,2.012272,25.099514,,
2022-03-01,0,23.096191,4.019949,19.9954,,
2022-03-02,0,24.998766,4.611698,17.673029,,
2022-03-03,0,26.176912,5.6337166,20.633371,,
2022-03-04,0,24.741623,6.9380665,21.915691,,
2022-03-05,0,24.620253,6.645075,24.312662,,
2022-03-06,0,25.434471,7.2793274,18.971008,,
2022-03-07,0.3,26.209362,8.520217,14.145756,,
2022-03-08,1.9000001,23.1682,9.275665,22.26477,,
2022-03-09,0,24.53611,5.358042,23.795427,,
2022-03-10,0,24.65897,6.700224,23.090569,,
2022-03-11,0,25.92992,3.2420454,21.647945,,
2022-03-12,0,24.968985,7.426155,22.406927,,
2022-03-13,0,25.98276,1.032423,35.230373,,
2022-03-14,1.4,27.39476,6.887849,24.490585,,
2022-03-15,0.1,23.763502,9.14835,21.650938,,
2022-03-16,4.5,24.944668,7.200656,24.48,,
2022-03-17,1.4000001,24.807089,6.5945377,16.75064,,
2022-03-18,0,24.548824,6.3547974,16.09969,,
2022-03-19,0,23.996346,7.814869,18.899143,,
2022-03-20,0.2,23.075006,7.3342094,24.651457,,
2022-03-21,0,24.251188,8.86376,16.981165,,
2022-03-22,0,25.119886,6.002536,19.562946,,
2022-03-23,0,24.993748,5.6758556,25.992397,,
2022-03-24,0,24.07414,3.6008015,23.667091,,
2022-03-25,0,24.357067,5.2847366,22.553936,,
2022-03-26,0,23.935474,5.6320515,26.552288,,
2022-03-27,0,24.898726,5.242901,20.532627,,
2022-03-28,0,26.206043,6.981077,22.768396,,
2022-03-29,0,27.645391,8.195101,17.727943,,
2022-03-30,0,29.899315,9.932062,28.963785,,
2022-03-31,0,26.605587,8.3365965,27.257967,,
2022-04-01,0,27.141308,11.496149,22.553936,,
2022-04-02,0,28.771751,10.321042,13.084402,,
2022-04-03,0,26.832827,11.995539,17.057314,,
2022-04-04,0,26.765642,9.451261,25.582806,,
2022-04-05,0,27.542564,8.840423,29.914679,,
2022-04-06,0,26.322899,6.729597,23.78453,,
2022-04-07,0.6,27.731411,9.793048,24.94413,,
2022-04-08,2,23.423904,5.5715427,29.30409,,
2022-04-09,2.7,24.528835,7.8989763,18.25026,,
2022-04-10,1.7,25.407366,8.057445,20.240198,,
2022-04-11,0.1,26.705214,9.51426,18.947083,,
2022-04-12,2.9999998,27.600697,11.711552,25.455843,,
2022-04-13,1.1,27.73796,10.115491,22.657131,,
2022-04-14,0,28.196407,13.636974,16.199999,,
2022-04-15,0.3,29.781918,14.414394,18.723461,,
2022-04-16,0.5,28.89809,13.024942,20.275383,,
2022-04-17,0.1,30.477158,12.772066,20.972897,,
2022-04-18,0,29.510365,12.00997,22.415602,,
2022-04-19,9.700001,27.27158,13.909149,28.766228,,
2022-04-20,0.1,26.67823,9.757679,14.986553,,
2022-04-21,5.6,26.251354,9.739614,23.1774,,
2022-04-22,0.7,23.17781,9.67731,23.224882,,
2022-04-23,1.7,24.893791,9.691111,20.598795,,
2022-04-24,2.1999998,27.508068,10.463298,19.083395,,
2022-04-25,1.7,26.835175,9.971152,24.72495,,
2022-04-26,8.7,22.900345,11.133306,25.922499,,
2022-04-27,0,23.761574,9.271926,18.345877,,
2022-04-28,1.2,24.265408,9.72141,24.014996,,
2022-04-29,0,25.972584,8.920382,15.226764,,
2022-04-30,0,25.003159,9.823639,26.518099,,
2022-05-01,0,26.22386,13.547871,19.930477,,
2022-05-02,0,28.834698,9.840905,21.67487,,
2022-05-03,0,29.717014,11.035909,21.129885,,
2022-05-04,0.3,28.24802,11.596609,21.758419,,
2022-05-05,0.1,29.850891,11.584398,28.99062,,
2022-05-06,2.1000001,29.89315,13.714664,19.734436,,
2022-05-07,0.4,29.141685,12.465355,15.175612,,
2022-05-08,0.4,28.903625,11.797859,22.97522,,
2022-05-09,0,29.926613,10.944557,30.802622,,
2022-05-10,0,28.622337,14.601603,32.49785,,
2022-05-11,0.5,24.372362,12.684334,27.059933,,
2022-05-12,0,25.76158,9.981484,23.78453,,
2022-05-13,0,28.097458,11.083447,27.86921,,
2022-05-14,0,27.71717,10.815668,28.512817,,
2022-05-15,0,26.06623,13.329184,28.694056,,
2022-05-16,0,25.663534,10.404347,26.299719,,
2022-05-17,0,28.808594,10.366306,19.35314,,
2022-05-18,0,28.5424,10.31797,19.05281,,
2022-05-19,0,29.559673,12.98612,20.929596,,
2022-05-20,0,29.199913,12.479204,17.287498,,
2022-05-21,0,29.649124,13.014215,19.562946,,
2022-05-22,3.8000002,29.350563,14.892225,31.452133,,
2022-05-23,5.8999996,26.722141,13.281225,30.652895,,
2022-05-24,10.900001,26.00721,12.097296,34.877293,,
2022-05-25,0,26.57039,9.110071,14.205182,,
2022-05-26,0.1,24.760025,12.865726,29.795301,,
2022-05-27,0.2,24.376684,10.878496,31.575506,,
2022-05-28,0,26.25374,10.870817,25.603062,,
2022-05-29,1.7,27.96392,11.807579,17.713316,,
2022-05-30,0,27.880882,13.162004,26.959166,,
2022-05-31,0.9,28.161201,12.841578,24.379204,,
2022-06-01,2.9,25.481594,13.407978,19.523155,,
2022-06-02,2.3,22.37864,11.305122,19.770523,,
2022-06-03,0.6,26.107584,11.260643,24.149532,,
2022-06-04,0,26.996185,11.868635,19.8,,
2022-06-05,0.2,26.918543,14.666119,21.9718,,
2022-06-06,0.5,28.162773,13.905216,27.25559,,
2022-06-07,0,28.83316,12.091438,23.358425,,
2022-06-08,1.3,28.341736,14.535198,26.493652,,
2022-06-09,19.3,24.417492,14.485775,18.25026,,
2022-06-10,9.599999,25.413641,13.47901,14.154915,,
2022-06-11,2.1000001,26.176481,13.265457,18.94024,,
2022-06-12,0.3,25.774918,11.522628,15.629971,,
2022-06-13,0.4,25.698599,10.810717,14.336861,,
2022-06-14,2.6,25.840555,12.771214,22.450264,,
2022-06-15,9.4,24.319237,13.032066,13.684735,,
2022-06-16,5.8999996,21.48047,10.361379,18.504139,,
2022-06-17,1,23.678501,11.273784,16.45007,,
2022-06-18,4,24.303135,11.79245,13.779114,,
2022-06-19,9.799999,24.732191,12.790464,21.94524,,
2022-06-20,1.9,24.60214,9.019312,28.075384,,
2022-06-21,11.7,21.563051,13.050562,24.20314,,
2022-06-22,9.1,23.497866,12.623726,19.134262,,
2022-06-23,3,22.49976,11.506608,13.202726,,
2022-06-24,0.5,22.944363,11.138901,20.633371,,
2022-06-25,5.7,22.974718,11.653561,14.973577,,
2022-06-26,13.400001,23.951862,10.906837,16.563911,,
2022-06-27,4,24.726841,11.296179,20.275383,,
2022-06-28,19.600002,25.59098,12.562841,18.39878,,
2022-06-29,2,23.78428,12.772438,12.538134,,
2022-06-30,0.3,26.414179,11.601973,15.9134655,,
2022-07-01,6.6000004,26.632534,12.60137,16.831684,,
2022-07-02,5.2999997,27.731174,12.777611,23.000591,,
2022-07-03,1.1000001,25.367632,12.802002,21.068459,,
2022-07-04,2.4,23.558966,12.05159,13.684735,,
2022-07-05,7.7,25.736326,12.990227,16.641972,,
2022-07-06,3.5000002,25.004158,12.436653,14.81259,,
2022-07-07,15.299999,23.360239,12.644707,18,,
2022-07-08,4.3999996,25.92425,12.007019,18.532133,,
2022-07-09,17.900003,24.504616,12.094662,25.068514,,
2022-07-10,0.70000005,24.673336,11.202325,12.287555,,
2022-07-11,7.8999996,25.676392,13.049202,17.873556,,
2022-07-12,1.8000002,25.304644,11.217869,9.0645685,,
2022-07-13,1.1,24.821638,11.69501,17.731598,,
2022-07-14,8.299999,25.572,12.694563,21.385939,,
2022-07-15,14.3,25.262316,12.272852,14.458382,,
2022-07-16,15.6,23.476746,11.0116825,19.296135,,
2022-07-17,9.6,25.941757,12.404238,13.608762,,
2022-07-18,5.8,23.949339,11.642769,12.984975,,
2022-07-19,2.9999998,27.107346,11.794437,14.973577,,
2022-07-20,1.9000001,26.755661,12.446701,13.392774,,
2022-07-21,0.3,26.52803,10.729366,15.893093,,
2022-07-22,0.5,25.934158,12.052038,17.826363,,
2022-07-23,1.6,25.327076,11.634441,27.534704,,
2022-07-24,2,26.287815,11.426594,20.12461,,
2022-07-25,23.5,24.092442,12.261648,17.713316,,
2022-07-26,2,25.188934,11.760033,12.904882,,
2022-07-27,9.299999,24.024311,12.025616,21.41319,,
2022-07-28,2,23.837626,10.826511,11.91812,,
2022-07-29,12.199999,22.613297,12.754272,13.392774,,
2022-07-30,7.6999993,24.288431,12.275488,15.978486,,
2022-07-31,4.6,24.676071,10.876436,20.431387,,
2022-08-01,5.9999995,23.258787,10.864298,23.532547,,
2022-08-02,6.2999997,26.111519,11.2079315,18,,
2022-08-03,4.2,25.832684,11.073593,12.959999,,
2022-08-04,2.1999998,25.315336,12.788601,13.397612,,
2022-08-05,0.3,23.941029,11.692193,18.668005,,
2022-08-06,1,24.863728,9.85115,23.266697,,
2022-08-07,1.9,25.574709,11.513499,22.963936,,
2022-08-08,5.2999997,24.500889,10.493326,21.028437,,
2022-08-09,10,24.693329,11.536178,17.106628,,
2022-08-10,6.2,25.147364,12.424837,16.610792,,
2022-08-11,0.90000004,24.15387,11.816313,19.48661,,
2022-08-12,6.799999,25.677622,12.317287,18.171976,,
2022-08-13,23.7,24.606792,12.287313,14.480773,,
2022-08-14,12.4,24.007545,11.63304,11.966953,,
2022-08-15,12.4,25.395247,10.465704,18.440998,,
2022-08-16,9.599999,23.502974,11.765739,13.684735,,
2022-08-17,11.6,24.718344,12.392132,18.64369,,
2022-08-18,12.6,25.976765,11.225925,16.595179,,
2022-08-19,1.5000001,24.023905,11.737487,10.97262,,
2022-08-20,10.8,23.32856,11.009732,12.371645,,
2022-08-21,28.600004,22.484692,12.857851,12.620554,,
2022-08-22,1.9000001,25.456932,11.75934,18.335276,,
2022-08-23,1.2,25.080418,12.196293,17.782686,,
2022-08-24,1.1,25.453781,10.977454,14.440443,,
2022-08-25,4.0999994,24.13802,12.309963,22.19773,,
2022-08-26,6.599999,24.926367,10.02976,17.294992,,
2022-08-27,2.3999999,23.790962,11.25923,15.328561,,
2022-08-28,14.099999,24.546862,12.14271,13.684735,,
2022-08-29,23,25.985237,10.716303,18.03237,,
2022-08-30,6.5,25.393393,9.936087,11.720751,,
2022-08-31,4,25.382042,13.440647,11.525623,,
2022-09-01,1.6,25.242239,12.856802,19.681828,,
2022-09-02,1.6,24.615452,12.481607,22.077717,,
2022-09-03,9.2,21.854395,12.323141,27.475807,,
2022-09-04,7.7,22.547873,11.506105,15.84,,
2022-09-05,13.800002,21.665932,11.515741,20.497883,,
2022-09-06,6.6,22.321049,11.487831,17.388409,,
2022-09-07,17.500002,23.56908,13.151337,16.854767,,
2022-09-08,17.6,21.859356,12.665615,15.496736,,
2022-09-09,9.700001,24.647821,9.548188,12.096214,,
2022-09-10,0.1,25.884796,8.229125,10.495713,,
2022-09-11,0.9000001,23.86886,10.853125,21.325253,,
2022-09-12,2.3,20.946802,11.635057,18.792551,,
2022-09-13,1.5000002,23.449152,12.15468,16.08761,,
2022-09-14,2.8999999,23.80192,11.2462,25.744402,,
2022-09-15,8,20.791319,11.796135,21.325253,,
2022-09-16,11.700003,21.286251,12.500685,19.242327,,
2022-09-17,3.6,23.846416,12.270369,11.720751,,
2022-09-18,20.400002,21.993177,12.912554,10.464797,,
2022-09-19,16.200003,24.717802,12.9033985,14.277983,,
2022-09-20,9.8,24.01141,11.277276,13.202726,,
2022-09-21,1.8000001,20.65099,11.151508,15.629972,,
2022-09-22,0.4,22.178955,10.711568,20.056877,,
2022-09-23,0.3,22.202866,10.535719,18.175545,,
2022-09-24,0.8000001,24.794024,12.660418,19.201874,,
2022-09-25,19.2,23.627352,14.436779,15.617529,,
2022-09-26,12.500003,22.299433,10.537482,19.93048,,
2022-09-27,13.000003,21.044825,10.995261,23.000591,,
2022-09-28,1.5,19.628107,11.123287,22.79684,,
2022-09-29,1.7,22.442253,7.754737,23.241617,,
2022-09-30,0,21.204346,8.572367,23.452555,,
2022-10-01,0,24.109352,6.4528704,16.746773,,
2022-10-02,0.5,25.197372,6.7985897,17.339897,,
2022-10-03,0.1,23.574286,7.1383095,20.466246,,
2022-10-04,0.3,22.2,9.795857,21.659918,,
2022-10-05,7,22.744047,10.050398,18.486622,,
2022-10-06,11.200001,23.162231,12.196239,10.829958,,
2022-10-07,6.3,22.91293,10.789532,10.495713,,
2022-10-08,1.0000001,19.66553,10.887176,20.620806,,
2022-10-09,1.4000001,17.55296,8.750783,25.630886,,
2022-10-10,1.3000001,17.923273,8.739216,23.400002,,
2022-10-11,1.3000001,18.949003,9.616818,18.391735,,
2022-10-12,0.8000001,22.745508,11.5071,17.610588,,
2022-10-13,0.1,22.82621,7.772708,18.782204,,
2022-10-14,0,23.43885,8.964253,14.345898,,
2022-10-15,0,24.038694,9.781641,16.92383,,
2022-10-16,0.2,24.946114,12.109577,21.96,,
2022-10-17,13.6,25.33285,13.174854,12.397806,,
2022-10-18,11.799999,22.889265,12.453148,17.339897,,
2022-10-19,5.6,16.610981,9.965702,23.565567,,
2022-10-20,1.8000001,21.637848,7.35892,20.240196,,
2022-10-21,0.4,18.73334,9.393891,15.978484,,
2022-10-22,1.8,23.746891,8.670473,11.542478,,
2022-10-23,0,26.001373,11.264652,10.514218,,
2022-10-24,0.3,26.998398,12.885738,17.057314,,
2022-10-25,0,25.449871,12.040043,13.004921,,
2022-10-26,0,24.775833,12.491035,21.67487,,
2022-10-27,4.9,23.400652,11.759367,18.175545,,
2022-10-28,0,26.076761,9.818828,13.044722,,
2022-10-29,1.5,23.992664,11.643181,17.373497,,
2022-10-30,1.1,24.52459,9.434517,22.366402,,
2022-10-31,2.5,23.866348,8.292911,16.700275,,
2022-11-01,0.4,24.156076,9.704305,15.807239,,
2022-11-02,0.2,23.420593,10.623479,20.056877,,
2022-11-03,0,25.49555,9.7660675,20.532627,,
2022-11-04,0,24.684715,10.594023,16.45007,,
2022-11-05,0,23.798956,10.858766,13.797913,,
2022-11-06,0,24.393633,10.016278,11.753877,,
2022-11-07,0,22.433674,7.370693,18.25026,,
2022-11-08,0,21.562418,9.119516,25.6233,,
2022-11-09,0,22.239939,9.4012575,17.373497,,
2022-11-10,0,22.499247,8.630989,17.555305,,
2022-11-11,0,24.873217,8.079442,14.693999,,
2022-11-12,0,24.623755,8.759093,20.456745,,
2022-11-13,0,23.712355,9.723474,19.174856,,
2022-11-14,0,24.3293,7.2420893,25.20257,,
2022-11-15,0,24.654686,9.149333,20.61766,,
2022-11-16,0,24.136831,8.816307,15.9134655,,
2022-11-17,0,23.421013,6.917178,20.172853,,
2022-11-18,0.1,21.988907,9.772245,23.904108,,
2022-11-19,1,21.86294,8.025915,17.429354,,
2022-11-20,0.4,18.327515,11.159842,23.0653,,
2022-11-21,0.2,22.421173,7.0558014,21.710716,,
2022-11-22,0.8000001,21.950481,9.506895,14.021525,,
2022-11-23,0.4,22.00569,8.003103,11.720751,,
2022-11-24,0,22.050827,8.883289,11.753877,,
2022-11-25,0.2,23.330336,10.062414,23.828083,,
2022-11-26,0.1,23.544197,6.3725157,16.279802,,
2022-11-27,0.3,23.35822,7.7775135,10.805998,,
2022-11-28,0.2,22.550812,9.938451,22.238562,,
2022-11-29,2.8,23.441078,6.4028873,14.24163,,
2022-11-30,0.1,21.962538,10.489917,24.522314,,
2022-12-01,0.1,21.30746,8.915854,24.962307,,
2022-12-02,0,22.030336,6.9384613,16.418526,,
2022-12-03,0.5,23.74167,9.394476,22.057161,,
2022-12-04,0,20.04876,5.1506243,22.392464,,
2022-12-05,0,22.093428,5.908514,18.440998,,
2022-12-06,0,22.844164,6.592352,15.1884165,,
2022-12-07,0,22.479225,7.395397,13.0447235,,
2022-12-08,0,20.617117,3.2147923,16.923828,,
2022-12-09,0,21.5074,7.42317,15.986593,,
2022-12-10,0,21.524126,6.137869,17.786331,,
2022-12-11,0,20.446272,5.5236244,17.026896,,
2022-12-12,0,20.224497,4.08718,12.88981,,
2022-12-13,0,20.82304,5.0163345,27.77838,,
2022-12-14,0,21.256346,2.7860684,19.576189,,
2022-12-15,0,20.821814,5.222703,20.696087,,
2022-12-16,0,22.36083,4.473879,19.486609,,
2022-12-17,0,21.28398,5.2421494,16.434305,,
2022-12-18,0,21.116512,5.273489,14.20062,,
2022-12-19,0,21.222166,6.6770544,20.421871,,
2022-12-20,0,21.134113,5.0389147,18.204042,,
2022-12-21,0,19.18985,3.326517,24.162945,,
2022-12-22,0,20.984697,5.1578894,20.188908,,
2022-12-23,0.2,18.486132,8.297422,12.682018,,
2022-12-24,0,17.573532,4.250622,20.523157,,
2022-12-25,2.1,13.489622,4.843562,13.684735,,
2022-12-26,0.3,14.918613,3.6871643,12.864649,,
2022-12-27,0,17.24901,3.0594482,16.394829,,
2022-12-28,0,17.363684,0.67548084,14.494192,,
2022-12-29,0,17.935589,0.3076501,19.652176,,
2022-12-30,0.3,17.717077,3.7101254,14.440443,,
2022-12-31,10.700001,18.875492,7.539218,19.881649,,
2023-01-01,0,18.839655,4.4446697,15.124284,,
2023-01-02,0,17.325926,3.6262498,22.668568,,
2023-01-03,0,21.491404,3.8842,19.469975,,
2023-01-04,0,20.831512,4.4698343,10.538843,,
2023-01-05,0,20.14365,6.9127026,19.966211,,
2023-01-06,0,20.219593,5.2479944,23.143827,,
2023-01-07,0,20.090958,5.6752396,15.175612,,
2023-01-08,0,20.206993,2.9341226,10.8955765,,
2023-01-09,0,19.386776,6.277296,19.959719,,
2023-01-10,0,18.917837,5.7430744,19.272614,,
2023-01-11,0,17.317766,3.9929876,18.335276,,
2023-01-12,0,19.319086,4.8065643,11.177405,,
2023-01-13,0.6,18.25095,6.805481,23.587555,,
2023-01-14,0,18.749582,-0.053663254,24.923338,,
2023-01-15,0,19.883718,1.7247066,9.746631,,
2023-01-16,0,21.440971,1.824925,16.375053,,
2023-01-17,0,21.988827,5.240406,24.75638,,
2023-01-18,0,22.55025,2.2836194,19.171478,,
2023-01-19,0,23.418737,4.234477,14.77755,,
2023-01-20,0,23.093763,5.1663837,17.87718,,
2023-01-21,0,21.924036,6.036434,21.986542,,
2023-01-22,0,21.971186,4.7889385,20.291357,,
2023-01-23,0,21.188251,4.732708,23.006226,,
2023-01-24,0,23.378748,3.1996913,21.218632,,
2023-01-25,0,22.2088,5.310176,15.463246,,
2023-01-26,0,21.346846,3.7921486,26.64,,
2023-01-27,0,20.67697,1.5424461,20.808498,,
2023-01-28,0,21.504322,3.3645926,17.399586,,
2023-01-29,0,22.956564,6.3194103,18.374111,,
2023-01-30,0,25.052317,8.846912,11.435313,,
2023-01-31,0,23.72831,7.420865,19.681828,,
2023-02-01,0,22.966095,7.5662193,20.163212,,
2023-02-02,0,23.556412,3.2920203,19.914217,,
2023-02-03,0,18.944714,5.7873964,21.129885,,
2023-02-04,0,22.079067,1.5053778,26.405453,,
2023-02-05,0,20.562092,5.2186737,20.883104,,
2023-02-06,0,22.309929,4.0899353,18.0036,,
2023-02-07,0,22.50628,4.29307,14.565548,,
2023-02-08,0,21.146112,5.5269127,17.287498,,
2023-02-09,0.8,21.383562,8.074483,19.64228,,
2023-02-10,0,22.122864,6.9746017,17.81909,,
2023-02-11,0,21.9882,5.0948124,27.103003,,
2023-02-12,0,23.470953,4.370817,25.744402,,
2023-02-13,0,23.7218,7.1552477,24.248613,,
2023-02-14,0,22.58055,4.6586246,24.144165,,
2023-02-15,0,24.190197,4.051358,24.29133,,
2023-02-16,0,26.16095,3.693513,23.78453,,
2023-02-17,0,24.16589,7.8620567,24.863466,,
2023-02-18,0,24.345974,0.6382818,28.220419,,
2023-02-19,0,23.78472,5.0197372,19.296135,,
2023-02-20,0,25.34177,7.4536066,21.129885,,
2023-02-21,0,23.134491,4.705858,25.582806,,
2023-02-22,0,22.268766,5.717453,26.437336,,
2023-02-23,0,25.915766,5.990369,25.35637,,
2023-02-24,0,25.14737,7.7440605,23.143827,,
2023-02-25,0,22.43867,8.776476,22.862125,,
2023-02-26,0,24.616808,8.41402,22.725668,,
2023-02-27,0,25.690218,11.290359,14.529915,,
2023-02-28,0,27.238445,9.920801,15.986593,,
2023-03-01,0.1,27.155249,8.30426,24.216522,,
2023-03-02,0,26.326626,7.838318,23.584808,,
2023-03-03,0,26.683336,4.3217325,28.467329,,
2023-03-04,0,26.450607,4.8998623,21.96295,,
2023-03-05,0.1,26.97652,10.104215,23.993399,,
2023-03-06,0,27.285889,8.905777,20.592503,,
2023-03-07,0,27.187237,6.8909216,25.277023,,
2023-03-08,0,24.800278,9.26729,17.462782,,
2023-03-09,0,26.310589,7.579026,19.995398,,
2023-03-10,0,26.713715,8.249258,21.068459,,
2023-03-11,0,25.499596,9.952207,22.218153,,
2023-03-12,0,23.24871,9.611382,20.969807,,
2023-03-13,0.4,23.417719,9.110659,27.238943,,
2023-03-14,0.3,21.954372,6.8951235,23.319553,,
2023-03-15,3.1,21.490406,9.581333,20.12461,,
2023-03-16,2.9,21.643997,6.101694,15.137133,,
2023-03-17,0.3,23.391518,6.4489403,18.11841,,
2023-03-18,8.8,21.422806,7.6998873,20.68356,,
2023-03-19,1.4000001,21.774555,6.221076,25.1614,,
2023-03-20,0,22.122456,2.635202,22.553936,,
2023-03-21,0,25.411892,4.811371,21.578989,,
